321729,3166,40,40,1,0,0
321729,3167,40,40,1,0,0
321730,3166,40,40,1,0,0
321730,3167,40,40,1,0,0
321731,3166,40,40,1,0,0
321731,3167,40,40,1,0,0
321732,3166,40,40,1,0,0
321732,3167,40,40,1,0,0
321735,3166,40,40,1,0,0
321735,3167,40,40,1,0,0
