321729,3047,40,40,1,0,0
321729,3048,40,40,1,0,0
321729,3049,40,40,1,0,0
321729,3050,40,40,1,0,0
321729,3052,40,40,1,0,0
321729,3053,40,40,1,0,0
321729,3054,40,40,1,0,0
321729,3055,40,40,1,0,0
321730,3047,40,40,1,0,0
321730,3048,40,40,1,0,0
321730,3049,40,40,1,0,0
321730,3050,40,40,1,0,0
321730,3052,40,40,1,0,0
321730,3053,40,40,1,0,0
321730,3054,40,40,1,0,0
321730,3055,40,40,1,0,0
321731,3047,40,40,1,0,0
321731,3048,40,40,1,0,0
321731,3049,40,40,1,0,0
321731,3050,40,40,1,0,0
321731,3052,40,40,1,0,0
321731,3053,40,40,1,0,0
321731,3054,40,40,1,0,0
321731,3055,40,40,1,0,0
321732,3047,40,40,1,0,0
321732,3048,40,40,1,0,0
321732,3049,40,40,1,0,0
321732,3050,40,40,1,0,0
321732,3052,40,40,1,0,0
321732,3053,40,40,1,0,0
321732,3054,40,40,1,0,0
321732,3055,40,40,1,0,0
321735,3047,40,40,1,0,0
321735,3048,40,40,1,0,0
321735,3049,40,40,1,0,0
321735,3050,40,40,1,0,0
321735,3052,40,40,1,0,0
321735,3053,40,40,1,0,0
321735,3054,40,40,1,0,0
321735,3055,40,40,1,0,0
