321729,3087,40,40,1,0,0
321729,3088,40,40,1,0,0
321729,3089,40,40,1,0,0
321729,3090,40,40,1,0,0
321729,3091,40,40,1,0,0
321729,3092,40,40,1,0,0
321729,3094,40,40,1,0,0
321729,3095,40,40,1,0,0
321730,3087,40,40,1,0,0
321730,3088,40,40,1,0,0
321730,3089,40,40,1,0,0
321730,3090,40,40,1,0,0
321730,3091,40,40,1,0,0
321730,3092,40,40,1,0,0
321730,3094,40,40,1,0,0
321730,3095,40,40,1,0,0
321731,3087,40,40,1,0,0
321731,3088,40,40,1,0,0
321731,3089,40,40,1,0,0
321731,3090,40,40,1,0,0
321731,3091,40,40,1,0,0
321731,3092,40,40,1,0,0
321731,3094,40,40,1,0,0
321731,3095,40,40,1,0,0
321732,3087,40,40,1,0,0
321732,3088,40,40,1,0,0
321732,3089,40,40,1,0,0
321732,3090,40,40,1,0,0
321732,3091,40,40,1,0,0
321732,3092,40,40,1,0,0
321732,3094,40,40,1,0,0
321732,3095,40,40,1,0,0
321735,3087,40,40,1,0,0
321735,3088,40,40,1,0,0
321735,3089,40,40,1,0,0
321735,3090,40,40,1,0,0
321735,3091,40,40,1,0,0
321735,3092,40,40,1,0,0
321735,3094,40,40,1,0,0
321735,3095,40,40,1,0,0
