323363,203812,40,40,1,0,1
323363,203813,40,40,1,0,1
323363,203814,40,40,1,0,1
323363,203815,40,40,1,0,1
323363,203816,40,40,1,0,1
323363,203817,40,40,1,0,1
323363,203818,40,40,1,0,1
323363,203819,40,40,1,0,1
323363,203820,40,40,1,0,1
323363,203821,40,40,1,0,1
323363,203822,40,40,1,0,1
323363,203823,40,40,1,0,1
323363,203824,40,40,1,0,1
323363,203825,40,40,1,0,1
323363,203826,40,40,1,0,1
323363,203827,40,40,1,0,1
323363,203828,40,40,1,0,1
323363,203829,40,40,1,0,1
323363,203830,40,40,1,0,1
323363,203831,40,40,1,0,1
323363,203832,40,40,1,0,1
323363,203833,40,40,1,0,1
323363,203834,40,40,1,0,1
323363,203835,40,40,1,0,1
323363,203836,40,40,1,0,1
323363,203837,40,40,1,0,1
323363,203838,40,40,1,0,1
323363,203839,40,40,1,0,1
323363,203840,40,40,1,0,1
323363,203841,40,40,1,0,1
323363,203842,40,40,1,0,1
323363,203843,40,40,1,0,1
323363,203844,40,40,1,0,1
323363,203845,40,40,1,0,1
323363,203846,40,40,1,0,1
323363,203847,40,40,1,0,1
323364,203812,40,40,1,0,1
323364,203813,40,40,1,0,1
323364,203814,40,40,1,0,1
323364,203815,40,40,1,0,1
323364,203816,40,40,1,0,1
323364,203817,40,40,1,0,1
323364,203818,40,40,1,0,1
323364,203819,40,40,1,0,1
323364,203820,40,40,1,0,1
323364,203821,40,40,1,0,1
323364,203822,40,40,1,0,1
323364,203823,40,40,1,0,1
323364,203824,40,40,1,0,1
323364,203825,40,40,1,0,1
323364,203826,40,40,1,0,1
323364,203827,40,40,1,0,1
323364,203828,40,40,1,0,1
323364,203829,40,40,1,0,1
323364,203830,40,40,1,0,1
323364,203831,40,40,1,0,1
323364,203832,40,40,1,0,1
323364,203833,40,40,1,0,1
323364,203834,40,40,1,0,1
323364,203835,40,40,1,0,1
323364,203836,40,40,1,0,1
323364,203837,40,40,1,0,1
323364,203838,40,40,1,0,1
323364,203839,40,40,1,0,1
323364,203840,40,40,1,0,1
323364,203841,40,40,1,0,1
323364,203842,40,40,1,0,1
323364,203843,40,40,1,0,1
323364,203844,40,40,1,0,1
323364,203845,40,40,1,0,1
323364,203846,40,40,1,0,1
323364,203847,40,40,1,0,1
323365,203812,40,40,1,0,1
323365,203813,40,40,1,0,1
323365,203814,40,40,1,0,1
323365,203815,40,40,1,0,1
323365,203816,40,40,1,0,1
323365,203817,40,40,1,0,1
323365,203818,40,40,1,0,1
323365,203819,40,40,1,0,1
323365,203820,40,40,1,0,1
323365,203821,40,40,1,0,1
323365,203822,40,40,1,0,1
323365,203823,40,40,1,0,1
323365,203824,40,40,1,0,1
323365,203825,40,40,1,0,1
323365,203826,40,40,1,0,1
323365,203827,40,40,1,0,1
323365,203828,40,40,1,0,1
323365,203829,40,40,1,0,1
323365,203830,40,40,1,0,1
323365,203831,40,40,1,0,1
323365,203832,40,40,1,0,1
323365,203833,40,40,1,0,1
323365,203834,40,40,1,0,1
323365,203835,40,40,1,0,1
323365,203836,40,40,1,0,1
323365,203837,40,40,1,0,1
323365,203838,40,40,1,0,1
323365,203839,40,40,1,0,1
323365,203840,40,40,1,0,1
323365,203841,40,40,1,0,1
323365,203842,40,40,1,0,1
323365,203843,40,40,1,0,1
323365,203844,40,40,1,0,1
323365,203845,40,40,1,0,1
323365,203846,40,40,1,0,1
323365,203847,40,40,1,0,1
323367,203812,40,40,1,0,1
323367,203813,40,40,1,0,1
323367,203814,40,40,1,0,1
323367,203815,40,40,1,0,1
323367,203816,40,40,1,0,1
323367,203817,40,40,1,0,1
323367,203818,40,40,1,0,1
323367,203819,40,40,1,0,1
323367,203820,40,40,1,0,1
323367,203821,40,40,1,0,1
323367,203822,40,40,1,0,1
323367,203823,40,40,1,0,1
323367,203824,40,40,1,0,1
323367,203825,40,40,1,0,1
323367,203826,40,40,1,0,1
323367,203827,40,40,1,0,1
323367,203828,40,40,1,0,1
323367,203829,40,40,1,0,1
323367,203830,40,40,1,0,1
323367,203831,40,40,1,0,1
323367,203832,40,40,1,0,1
323367,203833,40,40,1,0,1
323367,203834,40,40,1,0,1
323367,203835,40,40,1,0,1
323367,203836,40,40,1,0,1
323367,203837,40,40,1,0,1
323367,203838,40,40,1,0,1
323367,203839,40,40,1,0,1
323367,203840,40,40,1,0,1
323367,203841,40,40,1,0,1
323367,203842,40,40,1,0,1
323367,203843,40,40,1,0,1
323367,203844,40,40,1,0,1
323367,203845,40,40,1,0,1
323367,203846,40,40,1,0,1
323367,203847,40,40,1,0,1
323368,203812,40,40,1,0,1
323368,203813,40,40,1,0,1
323368,203814,40,40,1,0,1
323368,203815,40,40,1,0,1
323368,203816,40,40,1,0,1
323368,203817,40,40,1,0,1
323368,203818,40,40,1,0,1
323368,203819,40,40,1,0,1
323368,203820,40,40,1,0,1
323368,203821,40,40,1,0,1
323368,203822,40,40,1,0,1
323368,203823,40,40,1,0,1
323368,203824,40,40,1,0,1
323368,203825,40,40,1,0,1
323368,203826,40,40,1,0,1
323368,203827,40,40,1,0,1
323368,203828,40,40,1,0,1
323368,203829,40,40,1,0,1
323368,203830,40,40,1,0,1
323368,203831,40,40,1,0,1
323368,203832,40,40,1,0,1
323368,203833,40,40,1,0,1
323368,203834,40,40,1,0,1
323368,203835,40,40,1,0,1
323368,203836,40,40,1,0,1
323368,203837,40,40,1,0,1
323368,203838,40,40,1,0,1
323368,203839,40,40,1,0,1
323368,203840,40,40,1,0,1
323368,203841,40,40,1,0,1
323368,203842,40,40,1,0,1
323368,203843,40,40,1,0,1
323368,203844,40,40,1,0,1
323368,203845,40,40,1,0,1
323368,203846,40,40,1,0,1
323368,203847,40,40,1,0,1
323369,203812,40,40,1,0,1
323369,203813,40,40,1,0,1
323369,203814,40,40,1,0,1
323369,203815,40,40,1,0,1
323369,203816,40,40,1,0,1
323369,203817,40,40,1,0,1
323369,203818,40,40,1,0,1
323369,203819,40,40,1,0,1
