321729,3140,40,40,1,0,1
321729,3141,40,40,1,0,1
321729,3262,40,40,1,0,1
321729,3263,40,40,1,0,1
321729,3264,40,40,1,0,1
321729,3265,40,40,1,0,1
321729,3266,40,40,1,0,1
321729,3267,40,40,1,0,1
321730,3140,40,40,1,0,1
321730,3141,40,40,1,0,1
321730,3262,40,40,1,0,1
321730,3263,40,40,1,0,1
321730,3264,40,40,1,0,1
321730,3265,40,40,1,0,1
321730,3266,40,40,1,0,1
321730,3267,40,40,1,0,1
321731,3140,40,40,1,0,1
321731,3141,40,40,1,0,1
321731,3262,40,40,1,0,1
321731,3263,40,40,1,0,1
321731,3264,40,40,1,0,1
321731,3265,40,40,1,0,1
321731,3266,40,40,1,0,1
321731,3267,40,40,1,0,1
321732,3140,40,40,1,0,1
321732,3141,40,40,1,0,1
321732,3262,40,40,1,0,1
321732,3263,40,40,1,0,1
321732,3264,40,40,1,0,1
321732,3265,40,40,1,0,1
321732,3266,40,40,1,0,1
321732,3267,40,40,1,0,1
321735,3140,40,40,1,0,1
321735,3141,40,40,1,0,1
321735,3262,40,40,1,0,1
321735,3263,40,40,1,0,1
321735,3264,40,40,1,0,1
321735,3265,40,40,1,0,1
321735,3266,40,40,1,0,1
321735,3267,40,40,1,0,1
