321729,203862,40,40,1,0,0
321729,203863,40,40,1,0,0
321729,203864,40,40,1,0,0
321730,203862,40,40,1,0,0
321730,203863,40,40,1,0,0
321730,203864,40,40,1,0,0
321731,203862,40,40,1,0,0
321731,203863,40,40,1,0,0
321731,203864,40,40,1,0,0
321732,203862,40,40,1,0,0
321732,203863,40,40,1,0,0
321732,203864,40,40,1,0,0
321735,203862,40,40,1,0,0
321735,203863,40,40,1,0,0
321735,203864,40,40,1,0,0
