321729,3005,40,40,1,0,0
321729,3006,40,40,1,0,0
321729,3007,40,40,1,0,0
321729,3008,40,40,1,0,0
321729,3009,40,40,1,0,0
321729,3010,40,40,1,0,0
321729,3012,40,40,1,0,0
321730,3005,40,40,1,0,0
321730,3006,40,40,1,0,0
321730,3007,40,40,1,0,0
321730,3008,40,40,1,0,0
321730,3009,40,40,1,0,0
321730,3010,40,40,1,0,0
321730,3012,40,40,1,0,0
321731,3005,40,40,1,0,0
321731,3006,40,40,1,0,0
321731,3007,40,40,1,0,0
321731,3008,40,40,1,0,0
321731,3009,40,40,1,0,0
321731,3010,40,40,1,0,0
321731,3012,40,40,1,0,0
321732,3005,40,40,1,0,0
321732,3006,40,40,1,0,0
321732,3007,40,40,1,0,0
321732,3008,40,40,1,0,0
321732,3009,40,40,1,0,0
321732,3010,40,40,1,0,0
321732,3012,40,40,1,0,0
321735,3005,40,40,1,0,0
321735,3006,40,40,1,0,0
321735,3007,40,40,1,0,0
321735,3008,40,40,1,0,0
321735,3009,40,40,1,0,0
321735,3010,40,40,1,0,0
321735,3012,40,40,1,0,0
