7211,10.0442344341912548,322.4413965884770050,320.3906398555902229
7212,17.0126747127857101,3557.1530395940685594,3548.7558724205828184
7213,25.1939139956711422,8000.7834747103988775,7977.6174279731048955
7217,35.0946345620774238,12640.0118173452519841,12625.8753029930794582
7218,33.2682620787014542,11735.7599932021803397,11721.1609730805557774
7220,9.0945793896416465,36.8397016941176503,36.4779248765160702
7221,30.3444024365058773,10271.4093725221810018,10249.8682111957004963
7234,31.5974926064392960,11116.1446884610777488,11093.0454685206987051
7236,34.8519307937926754,12797.0083749394052575,12772.3876444740726583
7239,38.0121148009148371,14357.4274406186996202,14332.4622274379453302
7240,36.5108996312311405,13519.1819694954392617,13519.0543448602402350
7242,36.6541385719697956,13675.6075480474719370,13679.8217557260813919
7245,36.9757396153988438,13754.5685751883029297,13757.6718365526867274
7252,34.7635379160119413,12614.8880040204967372,12588.6848063328088756
7253,36.6172433757642111,13582.9519648033347039,13553.4759005298492411
7256,35.4748683549644284,12998.1066930741671968,12996.6516449794144137
7259,35.3012826313080552,12947.8718650269347563,12929.2157089885149617
7264,28.8108796299354175,9883.2470176079696103,9875.9135903140650043
