321729,2984,40,40,1,0,0
321729,2985,40,40,1,0,0
321730,2984,40,40,1,0,0
321730,2985,40,40,1,0,0
321731,2984,40,40,1,0,0
321731,2985,40,40,1,0,0
321732,2984,40,40,1,0,0
321732,2985,40,40,1,0,0
321735,2984,40,40,1,0,0
321735,2985,40,40,1,0,0
