7042,321119,28.5585532472768833,16107.6306234178591694,16101.4417633071170712
7042,321121,28.5651071986066469,16109.7446664663457341,16157.5054964547634881
7042,321122,25.8515020740637489,14162.6145232944472809,14144.7548386699527327
7042,321123,23.6326911333857943,12624.3711751302089397,12217.8627723909376073
7042,321124,20.4989402777133876,10165.9939136073608097,10150.4740760885015334
7042,321126,16.5879184873275776,7255.8231836035547531,7238.1540212884801804
7043,321134,21.8559577187208021,10837.0860197647762106,10857.7048958998493617
7043,321138,19.0103690614106497,8921.3402368175793526,8910.1568272095337306
7043,321140,15.7620888897775249,6624.3516624950780169,6620.0551262646331452
7045,321149,22.4187424894863625,11495.0549696583329933,11492.7774841724531143
7047,321162,28.5616023427767409,16529.6739746093735448,16146.6062082759763143
7047,321164,31.5539032242336610,18333.1850453969600494,18354.7056444397821906
7047,321165,30.8569381122474589,17771.1050455729164241,17698.1575835242765606
7047,321166,30.3149509068869598,17369.6527876420441316,17015.7531885102544038
7047,321167,25.0478340341934498,13455.7602819440689927,13448.9463829095984693
7048,321177,28.6179386946770045,16071.8238452873611095,16067.0183876372902887
7048,321178,25.6263397492439786,13945.8600135216347553,13951.3781869631293375
7052,321218,26.0127879298009113,14146.6907657877109159,14144.0469842620477721
7052,321219,18.7192591450730994,8765.8639133347405732,8749.6211506589352211
7052,321221,15.8398417389194854,6628.4250976562498181,6511.4753015849637450
7053,321230,30.2717414056776732,17517.4844143775189877,17410.3243826811267354
7053,321231,31.2103263572378467,18164.4526721014481154,18144.2475317290045496
7053,321232,29.9069402024237228,17591.6322591145835759,17523.3206369941253797
7053,321233,26.2405923201956988,14346.3513814491707308,14346.1859586414575460
7054,321261,25.2556408118928104,13746.1685078938808147,13713.4477161762679316
7054,321262,31.6024908204149533,18994.9467773437500000,16023.9161208064397215
7055,321283,30.2152957350922442,17273.4438962641434046,17283.8798018379784480
7055,321294,27.8618369022814854,15504.3948863636360329,15454.5196846824492241
7055,321295,23.8116132651878587,12324.0221669416569057,12318.8111346636032977
7055,321296,20.2477346644775373,9687.6754314365680330,9703.3629930598890496
7056,321305,20.8845369922284618,10151.5044588143246074,10145.0089099590149999
7056,321309,12.9997294231975875,4483.5509338378906250,4266.1332122333469670
7056,321310,12.7548255355638371,4293.2746865288327172,4283.9887821984075345
7056,321311,12.3681829433005852,4103.8286675347226264,3903.8353096153305160
7056,321312,11.7083859993406101,3552.0464346297662814,3539.6602157914103373
7056,321313,10.8277990096723009,2899.7317977649131535,2900.3635838106565643
7058,321390,29.3403679759478422,16395.8488845825195312,16130.3188981466519181
7058,321393,29.4233729952257796,16463.8356859361811075,16316.6803028175290819
7058,321396,22.4542649241970089,11204.1855715522870014,11193.0117669496867165
7058,321397,15.9143038105311430,6432.1297256057323466,6432.4078174695541747
7061,321414,25.9792104366564693,13833.0897254731080466,13830.6319642856178689
7061,321415,17.6562188856543933,7677.6462594261784034,7672.8188832680170890
7063,321431,30.1307922728870103,16885.1184022484740126,16813.0277345730501111
7063,321432,30.1691047043930318,16816.4076135023569805,16628.5239257392277068
7063,321433,28.8150390858793912,15849.2636062849815062,15860.1838288004873903
7063,321434,24.5384364604711998,12715.9723337155955960,12692.3464772474635538
7063,321436,19.2342085430966563,8753.4626430457738024,8743.0393930191694380
7065,321457,23.5397509563489891,11865.2325772059721203,11854.5389498032454867
7065,321461,15.9135684986944437,6363.3002726236982198,6349.3751767750045474
7069,321475,29.0440847491564753,10509.2421929141346482,10503.3362173097611958
7078,321709,34.8614721719847793,12282.9649902343753638,14193.2769348110414285
7078,321710,38.5600191222941646,15241.1964689555916266,14958.2092104324256070
7078,321712,38.9548758566643585,15511.6199962905684515,15500.0265469720197871
7080,321730,41.3737197465741886,16976.0756258356486796,17019.8860121780962800
7080,321731,39.3170504255223392,15935.0992838541660603,16022.8286266202721890
7080,321732,30.0287412231173363,11136.1445076452437206,11128.4344488204988011
7080,321735,22.4828269016316362,7298.9260621789380821,7273.3485873414110756
7083,321755,35.6208757588924101,14024.5492397210527997,14020.2848638848663541
7083,321758,29.7140255106230171,10999.9498597756410163,10971.8644354319330887
7083,321759,28.3433187395564516,10208.1599237351183547,9947.9110462022508727
7083,321760,24.1277900917245915,8122.1334884853258700,8118.0388711334981053
7087,321773,41.2062621763027224,16641.1513951313063444,16872.3420796965292539
7087,321774,41.6025784441210220,17040.8223379629635019,17014.2602444997173734
7087,321775,40.4736475532354589,16406.5211647727264790,16325.4463463223855797
7087,321776,39.6309369877780355,15928.1279079861105856,15992.5943099241903838
7087,321777,36.7741906564099068,14514.8979439941831515,14485.4125954399478360
7087,321778,33.2441483508052968,12762.4284085181443515,12719.9592379456826166
7087,321780,28.8382934573298080,10454.7457339533175400,10449.1250539296761417
7087,321781,22.9802834421345921,7483.3633394380349273,7482.4435103854084446
7088,321794,41.7917025058181792,17225.0143192372415797,17082.2683813030052988
7088,321795,41.5551205197732685,17035.9272017045441316,16449.5313213625413482
7088,321796,39.8961510787306679,16971.1738281250036380,13785.7535877754435205
7090,321813,40.4767796105087925,16444.1886289067588223,16393.4008520932256943
7090,321815,37.1829922117386644,14631.6905406605110329,14437.2865412346218363
7090,321816,36.5483061892049861,14394.2630859375003638,13341.5448550003457058
7090,321817,32.9976590392941418,12473.4962896140878001,12453.3220952257925092
7090,321818,26.1539710303841524,9028.5169613119196583,9020.9353184277533728
7090,321819,22.9840298474644520,7462.3561197916669698,7540.5555143402953036
7090,321820,21.5053725253644110,6725.5589418454801489,6703.3934558590008237
7091,321831,37.7071116535596360,14969.5420607322175783,14948.1217708558542654
7091,321832,29.2856722723936862,10567.0987895913931425,10560.2393016775931756
