321729,354,40,40,1,0,0
321729,355,40,40,1,0,0
321729,357,40,40,1,0,0
321729,358,40,40,1,0,0
321729,359,40,40,1,0,0
321729,360,40,40,1,0,0
321729,361,40,40,1,0,0
321729,362,40,40,1,0,0
321730,354,40,40,1,0,0
321730,355,40,40,1,0,0
321730,357,40,40,1,0,0
321730,358,40,40,1,0,0
321730,359,40,40,1,0,0
321730,360,40,40,1,0,0
321730,361,40,40,1,0,0
321730,362,40,40,1,0,0
321731,354,40,40,1,0,0
321731,355,40,40,1,0,0
321731,357,40,40,1,0,0
321731,358,40,40,1,0,0
321731,359,40,40,1,0,0
321731,360,40,40,1,0,0
321731,361,40,40,1,0,0
321731,362,40,40,1,0,0
321732,354,40,40,1,0,0
321732,355,40,40,1,0,0
321732,357,40,40,1,0,0
321732,358,40,40,1,0,0
321732,359,40,40,1,0,0
321732,360,40,40,1,0,0
321732,361,40,40,1,0,0
321732,362,40,40,1,0,0
321735,354,40,40,1,0,0
321735,355,40,40,1,0,0
321735,357,40,40,1,0,0
321735,358,40,40,1,0,0
321735,359,40,40,1,0,0
321735,360,40,40,1,0,0
321735,361,40,40,1,0,0
321735,362,40,40,1,0,0
