321729,409,40,40,1,0,0
321729,410,40,40,1,0,0
321729,411,40,40,1,0,0
321729,413,40,40,1,0,0
321729,414,40,40,1,0,0
321729,415,40,40,1,0,0
321729,416,40,40,1,0,0
321730,409,40,40,1,0,0
321730,410,40,40,1,0,0
321730,411,40,40,1,0,0
321730,413,40,40,1,0,0
321730,414,40,40,1,0,0
321730,415,40,40,1,0,0
321730,416,40,40,1,0,0
321731,409,40,40,1,0,0
321731,410,40,40,1,0,0
321731,411,40,40,1,0,0
321731,413,40,40,1,0,0
321731,414,40,40,1,0,0
321731,415,40,40,1,0,0
321731,416,40,40,1,0,0
321732,409,40,40,1,0,0
321732,410,40,40,1,0,0
321732,411,40,40,1,0,0
321732,413,40,40,1,0,0
321732,414,40,40,1,0,0
321732,415,40,40,1,0,0
321732,416,40,40,1,0,0
321735,409,40,40,1,0,0
321735,410,40,40,1,0,0
321735,411,40,40,1,0,0
321735,413,40,40,1,0,0
321735,414,40,40,1,0,0
321735,415,40,40,1,0,0
321735,416,40,40,1,0,0
